SENTENCE,TEXT,POS_GROUPED
"Ma da lì à no guæi o Parlamento o l’à bloccou o testo: con 334 scì l’é passou a domanda de un gruppo de deputæ da Scinistra, di Verdi e di Liberali de mandâlo a-a Corte de giustiçia pe un pai de lezze.",pai,NOUN
"Ma da lì à no guæi o Parlamento o l’à bloccou o testo: con 334 scì l’é passou a domanda de un gruppo de deputæ da Scinistra, di Verdi e di Liberali de mandâlo a-a Corte de giustiçia pe un pai de lezze.",de,FUNC
"Ma da lì à no guæi o Parlamento o l’à bloccou o testo: con 334 scì l’é passou a domanda de un gruppo de deputæ da Scinistra, di Verdi e di Liberali de mandâlo a-a Corte de giustiçia pe un pai de lezze.",lezze,NOUN
"Ma da lì à no guæi o Parlamento o l’à bloccou o testo: con 334 scì l’é passou a domanda de un gruppo de deputæ da Scinistra, di Verdi e di Liberali de mandâlo a-a Corte de giustiçia pe un pai de lezze.",.,PUNCT
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",Oua,ADV
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",besorrià,VERB
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",aspëtâ,VERB
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",l,PRON
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",’,PUNCT
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",examme,NOUN
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",",",PUNCT
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",ch,PRON
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",’,PUNCT
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",o,PRON
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",porrieiva,VERB
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",duâ,VERB
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",pe,FUNC
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",di,FUNC
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",meixi,NOUN
"Oua besorrià aspëtâ l’examme, ch’o porrieiva duâ pe di meixi.",.,PUNCT
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,A,PRON
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,Germania,NOUN
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,a,PRON
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,vorrieiva,VERB
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,applicâ,VERB
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,l,PRON
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,’,PUNCT
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,accòrdio,NOUN
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,de,FUNC
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,mainea,NOUN
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,provisöia,ADJ
A Germania a vorrieiva applicâ l’accòrdio de mainea provisöia.,.,PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Un,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",zoeno,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",19,ADJ
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",anni,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",",",PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Youssef,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Abanoub,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",",",PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",originäio,ADJ
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",l,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",’,PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Egitto,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",o,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",l,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",’,PUNCT
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",é,VERB
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",stæto,VERB
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",ammassou,VERB
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",con,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",unna,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",cotellâ,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",da,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",un,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",compagno,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",scheua,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",inte,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",un,PRON
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",instituto,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",profescionale,ADJ
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",de,FUNC
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",Spezza,NOUN
"Un zoeno de 19 anni, Youssef Abanoub, originäio de l’Egitto o l’é stæto ammassou con unna cotellâ da un compagno de scheua inte un instituto profescionale de Spezza.",.,PUNCT
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,O,PRON
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,l,PRON
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,’,PUNCT
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,é,VERB
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,avvegnuo,VERB
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,a-i,FUNC
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,16,ADJ
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,de,FUNC
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,zenâ,NOUN
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,pöco,ADJ
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,primma,ADV
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,de,FUNC
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,mezogiorno,NOUN
O l’é avvegnuo a-i 16 de zenâ pöco primma de mezogiorno.,.,PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",A,PRON
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",poliçia,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",a,PRON
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",l,PRON
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",’,PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",à,VERB
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",arrestou,VERB
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",un,PRON
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",studente,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",de,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",18,ADJ
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",anni,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",de,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",naçionalitæ,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",marocchiña,ADJ
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",",",PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",Zouhair,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",Atif,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",",",PUNCT
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",bloccou,ADJ
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",e,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",desarmou,ADJ
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",da,FUNC
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",un,PRON
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",professô,NOUN
"A poliçia a l’à arrestou un studente de 18 anni de naçionalitæ marocchiña, Zouhair Atif, bloccou e desarmou da un professô.",.,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",Segondo,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",a,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",reconstruçion,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",",",PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",i,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",doî,ADJ
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",aivan,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",comensou,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",a,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",rattellâ,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",inti,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",bagni,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",",",PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",se,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",pensa,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",pe,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",unna,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",figgia,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",",",PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",dapeu,ADVMì
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",gh,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",’,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",é,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",stæto,VERB
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",l,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",’,PUNCT
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",aggrescion,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",inte,FUNC
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",unna,PRON
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",classe,NOUN
"Segondo a reconstruçion, i doî aivan comensou a rattellâ inti bagni, se pensa pe unna figgia, dapeu gh’é stæto l’aggrescion inte unna classe.",.,PUNCT
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,A,PRON
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,lamma,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,a,PRON
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,l,PRON
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,’,PUNCT
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,é,VERB
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,arrivâ,VERB
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,fin,ADV
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,a-o,FUNC
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,figæto,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,e,FUNC
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,a-a,FUNC
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,minsa,NOUN
A lamma a l’é arrivâ fin a-o figæto e a-a minsa.,.,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",I,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",meghi,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",de,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",l,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",uspiâ,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",Sant,ADJ
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",Andria,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",an,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",fæto,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",tutto,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",o,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",poscibile,ADJ
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",e,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",l,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",an,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",sottopòsto,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",à,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",unn,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",operaçion,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",pe,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",sarvâlo,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",",",PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",ma,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",inta,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",seiaña,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",o,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",Youssef,NOUN
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",o,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",l,PRON
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",’,PUNCT
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",à,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",finio,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",de,FUNC
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",vive,VERB
"I meghi de l’uspiâ Sant’Andria an fæto tutto o poscibile e l’an sottopòsto à unn’operaçion pe sarvâlo, ma inta seiaña o Youssef o l’à finio de vive.",.,PUNCT
"Dòppo trent’anni gh’é unna sentensa de primmo graddo pe l’assascinio da Nada Cella, ammassâ de 24 anni into scagno do commerçialista Marco Soracco de Ciavai.",Dòppo,ADV
"Dòppo trent’anni gh’é unna sentensa de primmo graddo pe l’assascinio da Nada Cella, ammassâ de 24 anni into scagno do commerçialista Marco Soracco de Ciavai.",trent,ADJ
"Dòppo trent’anni gh’é unna sentensa de primmo graddo pe l’assascinio da Nada Cella, ammassâ de 24 anni into scagno do commerçialista Marco Soracco de Ciavai.",’,PUNCT
