SENTENCE,TEXT,POS,POS_GROUPED
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",fondou,VERB,VERB
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",o,DET,PRON
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",marco,NOUN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",co-o,NOUN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",seu,DET,PRON
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",nomme,NOUN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",",",PUNCT,PUNCT
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",do,ADP,FUNC
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",quæ,VERB,VERB
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",o,DET,PRON
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",rosso,NOUN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",e,CCONJ,FUNC
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",o,DET,PRON
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",velluo,NOUN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",ean,ADV,ADV
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",di,PROPN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",scimboli,PROPN,NOUN
"O l’aiva fondou o marco co-o seu nomme, do quæ o rosso e o velluo ean di scimboli.",.,PUNCT,PUNCT
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,A-o,NOUN,NOUN
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,manco,ADJ,ADJ
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,çinquemia,NOUN,NOUN
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,persoñe,VERB,VERB
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,gh’an,PROPN,NOUN
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,reiso,ADJ,ADJ
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,önô,NOUN,NOUN
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,à,ADP,FUNC
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,Romma,PROPN,NOUN
A-o manco çinquemia persoñe gh’an reiso önô à Romma.,.,PUNCT,PUNCT
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,A-i,NOUN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,23,NUM,ADJ
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,de,ADP,FUNC
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,zenâ,NOUN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,o,DET,PRON
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,morteuio,NOUN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,inta,VERB,VERB
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,gexa,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,de,ADP,FUNC
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,Santa,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,Maria,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,di,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,Angei,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,con,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,un,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,muggio,PROPN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,de,ADP,FUNC
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,gente,NOUN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,avvoxæ,NOUN,NOUN
A-i 23 de zenâ o morteuio inta gexa de Santa Maria di Angei con un muggio de gente avvoxæ.,.,PUNCT,PUNCT
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",«,PUNCT,PUNCT
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",Un,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",òmmo,VERB,VERB
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",ch’o,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",l’à,ADJ,ADJ
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",semenou,VERB,VERB
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",a,DET,PRON
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",bellessa,NOUN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",e,CCONJ,FUNC
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",o,DET,PRON
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",n’é,NOUN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",stæto,VERB,VERB
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",un,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",testimònio,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",»,PUNCT,PUNCT
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",",",PUNCT,PUNCT
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",e,CCONJ,FUNC
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",poule,NOUN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",de,ADP,FUNC
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",præ,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",Pietro,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",Guerini,PROPN,NOUN
"«Un òmmo ch’o l’à semenou a bellessa e o n’é stæto un testimònio», e poule de præ Pietro Guerini.",.,PUNCT,PUNCT
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,O,DET,PRON
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,seu,DET,PRON
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,compagno,NOUN,NOUN
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,Vernon,PROPN,NOUN
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,Bruce,PROPN,NOUN
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,Hoeksema,PROPN,NOUN
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,:,PUNCT,PUNCT
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,«,PUNCT,PUNCT
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,No,ADP,FUNC
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,te,PRON,PRON
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,diggo,ADJ,ADJ
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,addio,NOUN,NOUN
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,ma,ADJ,ADJ
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,graçie,NOUN,NOUN
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,»,PUNCT,PUNCT
O seu compagno Vernon Bruce Hoeksema: «No te diggo addio ma graçie».,.,PUNCT,PUNCT
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",«,PUNCT,PUNCT
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",O,DET,PRON
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",regòrdo,ADJ,ADJ
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",ciù,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",bello,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",quande,VERB,VERB
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",se,PRON,PRON
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",semmo,VERB,VERB
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",conosciui,ADV,ADV
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",»,PUNCT,PUNCT
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",",",PUNCT,PUNCT
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",o,DET,PRON
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",l’à,NOUN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",dito,VERB,VERB
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",o,DET,PRON
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",Giancarlo,PROPN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",Giammetti,PROPN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",",",PUNCT,PUNCT
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",passou,VERB,VERB
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",compagno,ADJ,ADJ
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",e,CCONJ,FUNC
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",sòçio,ADJ,ADJ
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",de,ADP,FUNC
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",l’imprenditô,PROPN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",da-o,PROPN,NOUN
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",1960,NUM,ADJ
"«O regòrdo ciù bello quande se semmo conosciui», o l’à dito o Giancarlo Giammetti, passou compagno e sòçio de l’imprenditô da-o 1960.",.,PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",O,DET,PRON
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",prescidente,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",american,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Donald,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Trump,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",o,DET,PRON
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",l’à,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",primma,ADV,ADV
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",menassou,VERB,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",di,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",neuvi,VERB,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",daçi,ADJ,ADJ
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",contra,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",i,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Paixi,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",europëi,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",che,VERB,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",mandan,NOUN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",de,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",truppe,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",in,X,OTHER
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Groenlandia,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",dapeu,VERB,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",a-o,VERB,VERB
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",World,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Economic,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Forum,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",de,ADP,FUNC
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Davos,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",in,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",Svissera,PROPN,NOUN
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",",",PUNCT,PUNCT
"O prescidente american Donald Trump o l’à primma menassou di neuvi daçi contra i Paixi europëi che mandan de truppe in Groenlandia, dapeu a-o World Economic Forum de Davos, in Svissera, o l’à annonçiou un accòrdio à vegnî co-a Nato: «Emmo ottegnuo tutto quello che voeivimo, l’inteisa a duià pe delongo», o l’à dito dòppo un incontro co-o segretäio generale Mark Rutte.",o,DET,PRON
